4.7969,0.8089,5.6393,4.5879,4.0759,2.8727,5.2736,5.2382,7.1024,5.7784,188.54
5.1051,2.534,4.6135,7.6275,6.8876,3.8862,4.7107,5.4808,3.6128,6.4812,466.97
6.0171,5.9421,2.6498,3.7065,6.956,5.2105,5.717,7.2162,6.143,2.1314,100.81
5.7108,5.3261,4.0948,4.9258,5.6745,5.8419,2.9928,4.4128,5.5954,5.8493,463.87
4.9088,7.6542,7.2847,4.105,4.1513,3.4896,5.8475,6.2179,6.7997,3.3925,304.8
6.853,7.2031,3.3933,3.3947,7.1255,6.652,6.3609,4.624,4.2443,2.8533,7.2429
4.2268,3.7622,6.0006,5.1517,5.0733,3.4587,6.1741,4.8868,5.6506,4.3272,186.85
5.497,6.0483,6.1779,3.3581,3.8375,5.8039,7.2652,5.4136,4.8536,4.2213,-192.54
4.7269,5.6081,4.4437,2.9026,4.1973,5.6346,6.3251,6.3062,6.2898,7.8312,-38.734
6.4261,4.5002,6.2665,7.094,3.7631,4.4899,4.2905,6.1786,7.8141,4.6172,316.94
5.6714,3.4867,6.4413,3.7085,6.479,3.4495,7.5345,6.2936,4.0655,5.4214,399.87
2.5875,4.768,4.329,4.8121,7.8518,4.0634,6.6096,3.993,4.9085,5.2099,108.49
5.6578,9.7265,3.1057,4.9956,4.687,3.2946,8.0212,5.9723,4.0765,4.8618,-1071.8
5.9774,5.8562,5.4134,1.7025,5.1247,4.332,5.1129,3.993,5.4511,6.7076,274.51
4.6769,7.4153,5.4783,6.1152,6.5285,3.981,4.5258,4.0114,4.7709,6.7867,640.43
5.1655,8.1012,4.7724,6.0443,4.6809,5.3966,3.0389,5.3405,5.7687,2.569,651.49
5.5128,7.9482,7.2461,4.9226,7.9944,7.0703,9.5884,5.2539,5.1341,5.9369,-149.58
6.9204,4.5254,7.2474,6.4956,8.0974,7.0176,2.475,3.5977,5.4184,4.8133,1108.9
3.8675,2.4101,3.9147,6.2516,5.0295,4.493,6.8717,7.6969,3.5999,5.2116,146.13
5.3353,3.0399,4.1184,6.1318,7.7163,5.5519,5.1422,3.3775,6.4667,4.9284,233.72
3.8225,5.4309,6.6344,4.1194,5.8074,8.9863,3.5756,5.2369,4.3348,5.9051,923.74
4.8888,3.9918,9.6681,6.1775,4.6068,5.7727,4.2732,6.3411,2.8341,3.5049,957.4
4.5961,7.3958,4.0228,6.1378,1.2273,3.998,6.9047,5.5997,5.0353,5.3932,-757.25
3.3427,7.3418,7.225,6.6801,5.4926,5.1166,4.0491,2.9321,4.2695,5.257,729.51
5.1329,2.003,6.5779,3.1631,5.3496,4.8145,5.1186,4.9156,4.9005,8.0974,454.62
2.2802,4.2819,6.7177,6.5039,3.021,4.2997,7.0951,5.3871,4.6027,5.5855,-140.17
4.5236,5.3015,5.4935,5.4236,8.0073,4.045,8.3708,5.0418,3.4246,6.5693,67.93
5.2596,5.0223,5.5997,6.5637,3.3313,4.9975,4.0608,5.7408,6.4894,4.8802,248.87
2.3348,2.1008,6.367,2.6022,7.471,4.9988,6.285,7.7702,4.9119,7.2862,895.91
1.9017,4.959,5.6536,5.322,5.9317,6.081,5.1001,6.7839,5.3817,6.1861,607.48
4.9061,5.0418,6.3319,6.6146,7.2133,7.7568,5.257,4.7795,3.9417,6.0661,777.08
7.1761,5.0332,4.5335,2.9424,4.0476,7.043,6.587,3.5486,8.696,5.3837,-252.13
2.2487,6.6242,1.3594,5.6446,3.3777,4.4612,4.6855,5.7071,6.7313,3.0525,-233.61
6.908,2.8121,3.7837,5.616,4.3974,5.6172,4.1765,6.7254,3.213,2.6803,320.67
6.4467,6.1761,5.4274,4.3441,4.9753,4.9928,6.6068,4.5202,4.513,3.2253,4.8171
4.5051,2.7532,2.4835,6.7865,4.4621,4.5502,3.6379,3.0411,2.0968,4.7875,89.937
5.6308,5.3182,5.0776,5.4374,8.3243,5.7037,3.5487,4.1008,4.3105,2.641,837.13
3.8253,5.5762,6.6142,2.6051,7.9262,3.4607,6.9753,1.0942,6.2998,4.8179,33.806
4.9766,6.9281,7.0378,5.9276,5.0696,5.2109,5.6069,4.8401,3.0843,7.0616,515.84
4.0773,4.9715,4.2866,3.3261,4.7328,4.7031,5.0523,3.5462,3.4434,4.7758,104.22
7.3642,3.8723,4.8315,6.9782,5.0144,6.1676,6.9786,4.7698,4.1733,7.1875,49.048
6.1722,6.7951,4.7569,4.184,6.9907,5.1818,5.0261,4.8268,6.9584,5.9434,475.74
7.1513,5.6894,7.4262,4.6459,4.9427,6.1732,2.7517,3.6743,6.4548,4.7654,748.45
4.4571,1.7619,3.9276,1.2507,4.7597,4.8574,6.7286,2.6981,3.4115,3.9485,-7.8404
6.6246,3.7267,6.0278,4.3552,4.7349,5.3242,4.2755,6.4065,2.8698,3.6477,557.34
4.9498,5.9487,4.8833,5.4325,6.6257,4.3046,4.6591,3.7917,7.0567,4.806,375.45
6.0866,4.7546,4.1386,3.4887,5.1469,3.6754,5.5909,3.936,8.4748,5.5205,-49.164
5.3294,3.9754,8.227,5.8255,6.9093,4.8465,6.2828,5.9625,7.1562,4.9198,843.18
5.04,2.9101,4.258,4.0831,4.2092,2.8425,5.3545,2.1749,3.6444,8.5438,1.5357
5.4608,3.0483,6.0377,5.3532,7.4597,5.3921,5.3767,4.8157,4.1232,3.6281,614.7
6.7351,5.3446,4.4933,8.1586,6.5144,4.2853,3.5775,7.6904,1.7225,4.9968,783.72
4.9266,5.6105,4.8952,5.096,7.4716,2.8487,1.7242,6.6677,4.7861,5.4799,1039.9
4.6499,5.0126,2.7425,8.7659,5.6508,5.6027,6.2574,5.3601,5.2384,4.0994,-139.27
6.1308,5.6298,5.4322,5.8043,4.6274,4.2446,7.5428,3.8171,5.4541,2.9818,-303.82
5.3618,2.4008,6.583,1.6129,4.192,4.0766,5.5163,3.6471,5.3288,5.4854,173.49
4.8657,7.2647,5.5452,4.2226,6.6292,5.3383,6.1149,5.1194,5.6045,3.13,396.61
4.1368,4.4261,8.2472,3.313,5.4972,6.5019,4.8014,5.4863,5.2081,3.8229,819.56
5.9257,4.2555,3.0878,6.5045,6.9811,5.2402,4.8219,5.6073,5.1705,6.5637,269.78
5.6107,2.8628,7.2761,2.2537,4.0937,6.6218,6.3666,4.6497,4.2941,5.7719,255.61
2.0525,8.31,6.0923,4.2907,5.6053,5.0008,3.6616,3.5658,6.5013,4.6444,728
7.9854,5.8023,5.4857,6.8559,4.0691,4.8302,4.0055,5.5499,4.0087,5.5436,428.85
6.2962,1.7373,3.7647,4.1259,4.7083,4.6913,4.6904,6.1278,7.5102,5.6087,162.97
6.8821,5.5978,4.1256,4.1468,5.5597,5.9904,6.1011,5.1751,5.2276,2.75,85.463
4.5133,5.5042,6.0288,5.1927,6.322,5.0113,2.8458,5.5481,3.467,5.395,939.08
3.0014,6.0409,6.2653,5.661,8.3857,3.6681,4.2098,9.2246,4.383,4.2026,1615.7
6.1819,8.7752,9.4438,5.7093,4.7317,2.4549,5.7019,5.1443,2.5943,5.8335,820.42
6.7888,5.3936,4.8735,3.3805,7.1893,6.5317,5.853,5.0257,5.112,6.6985,433.14
3.1653,3.9639,6.797,6.0372,5.9097,6.9797,6.9351,1.5471,7.3283,6.0786,-26.166
6.2934,5.0873,7.1563,6.112,5.8504,3.0788,7.4663,6.4965,4.1971,3.8485,364.09
5.8889,5.0429,7.8956,5.2747,3.9441,5.3508,6.7112,1.8775,7.1503,5.8225,-130.3
6.6658,5.4225,6.4739,5.0511,7.3556,5.5122,6.0639,6.0771,6.0436,4.3935,750.45
4.3183,9.2412,5.4818,3.8843,5.3106,6.3699,5.9894,1.9127,5.4291,4.3294,5.0529
6.0193,4.5571,5.2103,5.3253,5.046,5.1177,5.2567,5.63,5.5414,4.9915,295.89
5.1811,7.8907,5.9793,3.8199,6.6085,8.4278,6.5636,2.3562,6.4343,5.773,142.49
5.2926,4.5585,5.8795,6.3922,3.7933,4.3863,8.0719,3.082,2.6154,2.8965,-376.04
3.9797,4.8492,2.2715,4.8769,4.3317,3.3125,4.5507,4.8872,4.5982,4.5998,-40.934
5.7197,4.1574,5.2477,5.3961,6.2756,5.8417,7.0684,9.293,3.2261,4.626,500.1
7.3108,3.9282,5.9571,5.7742,6.4131,7.338,4.3051,6.9996,2.2824,4.7351,881.95
4.3294,5.1184,5.4839,4.5728,4.7634,5.706,5.8892,4.448,7.0865,6.3402,101.19
2.3483,3.4201,7.7285,5.9007,4.8003,4.8216,5.424,6.9373,4.3732,3.8225,629.07
3.0108,6.8811,5.57,5.4798,6.2831,0.15822,5.7357,5.267,5.787,7.4109,405.34
5.6144,3.9929,3.2398,3.8047,4.5722,7.2397,4.8966,4.2928,4.207,4.2365,103.94
5.1713,3.7731,6.4917,7.8055,3.1712,5.2316,6.4249,5.8359,2.7397,4.747,74.078
2.7615,3.0262,4.5581,4.4682,4.0065,7.2953,6.2309,8.0661,4.2617,4.0077,193.64
6.4648,6.3174,6.9876,5.4931,4.3079,4.9995,4.4289,3.66,2.0599,3.7843,482.86
3.676,6.9922,5.6999,3.127,4.6077,1.6585,4.309,6.7059,6.4686,0.22617,522.36
3.4297,4.6201,4.4649,7.7265,6.5929,7.1724,4.6979,5.2627,3.861,3.7323,482.99
3.58,7.2079,3.5401,6.103,3.2713,4.0336,5.525,4.7795,8.8311,9.0683,-293.19
4.0972,4.4744,6.3828,3.7524,4.2111,5.2997,3.2265,6.9175,6.2535,1.9545,639.36
7.3248,4.2624,4.7586,3.0959,5.6398,4.7045,4.5865,4.4312,4.6787,3.5891,341.29
8.1982,7.4202,7.3217,5.6405,3.6263,5.2308,4.7276,3.0709,4.2178,3.8001,335.51
6.3848,6.5388,7.4111,5.6394,3.3526,4.5137,6.5439,5.6527,3.2106,1.9195,58.675
4.5017,2.8983,5.4146,4.6894,2.8662,5.0325,5.1623,5.6021,4.5941,5.4083,107.9
6.0951,4.8679,4.2073,6.5818,6.7892,2.9011,4.2527,6.83,4.5262,5.7092,563.73
3.6403,5.1624,5.1318,2.7003,5.7926,6.493,6.3106,7.0788,3.8734,7.6139,393.13
4.5131,5.6235,3.6196,5.5683,5.4865,5.3594,7.3942,4.7683,5.1886,5.7452,-336.13
5.4471,3.3129,4.868,5.0226,3.8771,7.1878,2.9734,8.4097,5.3054,9.2582,518.88
4.6482,5.601,4.8642,6.1879,5.6355,4.9539,2.8836,4.4099,6.5114,3.6418,542.48
5.9574,7.528,4.3176,6.3319,6.1715,7.9582,2.4504,6.3627,4.3576,5.7536,940.77
6.2249,4.8395,5.52,3.8276,3.9214,7.075,3.5353,4.3811,5.8153,2.5888,394.38
6.4385,4.3312,8.0452,5.1897,5.4104,6.1636,6.1816,5.1724,5.7712,3.1752,554.62
4.6531,4.0172,7.4906,6.3937,7.9442,6.359,4.7175,7.7849,4.0626,6.269,1475
3.3839,2.9675,2.9409,5.5107,7.7852,5.808,5.1152,5.0815,4.9483,7.0934,250.84
5.5064,5.8782,4.8744,6.2182,5.0401,2.8581,6.5027,4.9098,2.8763,5.5305,-16.796
7.4237,4.5957,3.5868,6.1124,7.1293,6.9272,1.9822,6.6496,3.8563,5.5111,727.97
3.2827,7.2964,7.9293,4.0136,5.3136,5.4674,5.0004,7.5969,8.2828,4.3597,967.14
7.0834,1.4832,5.5553,5.8891,3.3638,4.9483,4.1847,5.9724,5.3164,6.4664,278.17
6.9978,1.1934,6.4809,2.1619,3.0101,4.9454,3.4974,6.4061,5.5461,6.5183,327.91
3.9559,4.629,5.4124,6.047,2.6032,4.6946,4.301,5.5254,3.0443,5.4228,154.82
6.8238,7.5815,3.2981,3.6332,5.1897,3.5455,5.6506,1.0945,6.7004,6.7294,-260.94
6.6338,6.6481,5.4335,4.3934,5.4032,3.5018,5.7486,4.5663,6.2337,4.8902,187.28
5.6845,4.26,4.3296,8.9717,6.6139,5.8516,5.9947,6.0388,4.6821,3.0347,322.44
3.7948,3.6143,3.6601,10.457,4.5107,4.3618,6.6301,6.5372,4.5066,4.723,-57.833
5.3982,1.8308,4.6653,6.3102,3.2284,1.1525,5.5361,6.2438,8.3811,9.3366,25.459
3.9632,5.0098,5.2403,5.0283,5.7005,2.3267,5.3609,6.5334,5.6974,5.2575,385.39
5.2294,0.84221,4.3609,3.99,5.9962,5.5732,9.503,3.7787,4.1842,7.4629,109.63
2.6236,4.1873,6.8304,3.9115,5.759,2.732,4.9139,3.3228,4.7916,9.55,404.69
5.5423,5.475,3.89,4.9578,4.1916,5.1382,4.0551,4.558,4.6147,5.6171,204.24
5.0865,4.7612,2.7573,2.9126,4.94,3.4068,7.9893,8.4837,2.4618,3.6028,-392.97
1.6172,6.3406,6.1559,5.1826,2.7427,4.8081,5.1776,3.952,6.8321,5.842,-48.392
7.2977,4.576,6.7973,5.8771,3.1705,6.6009,3.1801,5.093,6.735,6.3395,419.36
6.2111,4.4645,4.6776,4.4283,5.8308,6.3619,3.0591,6.9381,4.03,4.8277,685.41
4.5921,3.423,7.7537,4.7318,6.8231,7.055,4.5317,6.0719,6.7873,5.4063,990.69
6.2239,5.1323,5.2869,5.6717,6.2129,3.2774,3.2162,2.5766,2.9989,4.4073,505.47
5.9007,3.9717,5.2241,7.7836,4.0664,3.9199,3.6052,6.7388,5.3827,4.963,389.89
5.323,3.2189,6.3099,5.431,6.1395,2.8678,2.3008,3.3926,4.949,7.8055,566.52
3.2405,4.6159,2.8958,5.7497,4.4975,3.376,4.276,6.9061,6.3855,8.5448,127.54
4.2442,6.2128,6.6502,6.5508,3.4402,4.0391,8.5413,4.2087,5.3827,5.6109,-690.96
6.7126,5.7204,4.7622,4.3465,8.1015,6.201,3.7272,4.8147,3.2444,3.9601,842.13
1.3415,3.0944,5.0285,3.9866,5.4616,6.6408,7.2792,4.9742,2.7222,8.3467,135.64
3.1414,5.6944,1.6471,3.348,2.7008,4.7793,5.5143,5.3705,4.7251,8.9243,-295.14
4.2525,3.6721,5.4342,5.6676,3.9512,2.5521,5.9149,2.7096,5.8438,7.5635,-52.996
4.5911,4.595,3.137,7.1537,6.8144,4.328,5.6453,5.211,4.2889,5.7311,110.57
6.0567,6.6688,4.1179,5.9836,6.8725,4.1176,5.9805,6.6356,6.1997,2.9243,272.2
5.9288,5.8611,6.139,3.3596,4.248,5.4319,2.5102,8.052,6.4991,8.4395,841.85
2.7921,8.2822,6.704,5.6169,3.6891,3.1011,4.8133,4.9097,3.9922,4.5974,341.03
