-5.17,-4.1283,-9.7944,-10.299,-1.8307,-11.293,-8.9692,-10.976,5
-10.771,-7.8231,-8.8385,-13.402,-8.6664,-10.432,-9.4146,-12.789,5
-1.7151,-0.52832,-4.7417,-3.6887,-3.954,-2.6345,-0.2934,-8.4379,3
5.5157,8.8459,5.7812,12.754,9.7243,5.3426,7.1298,6.7575,1
-24.772,-26.678,-15.331,-23.143,-22.607,-30.633,-16.589,-20.273,7
13.299,10.973,18.709,20.865,17.71,19.396,22.517,26.248,2
10.952,10.345,8.9342,9.8304,10.053,12.14,9.0841,12.896,6
-6.5979,-9.3644,-7.5305,-6.2305,-6.3286,-6,-5.335,-8.3157,3
4.6824,3.7248,9.2131,6.288,4.7936,8.4346,6.6386,5.1357,1
3.2165,6.0177,4.6402,2.4182,9.0332,4.1814,3.7329,6.1344,1
10.797,25.148,19.086,23.158,22.566,14.126,13.539,13.817,2
-9.5216,-5.6234,-13.47,-8.6276,-11.581,-12.065,-4.4185,-11.741,5
7.7308,11.11,8.857,9.4719,9.7858,9.844,7.8704,10.157,6
-5.4167,-3.8522,-5.6929,-5.3953,-5.6544,-5.935,-6.3221,-5.1411,3
23.636,20.167,18.39,22.832,20.454,18.985,17.891,17.989,2
24.085,29.914,34.266,37.711,31.407,41.638,38.933,32.754,4
-6.9047,-7.6472,-6.8094,-4.2613,-6.7632,-4.3004,-5.3229,-8.7427,3
2.9357,5.8163,5.7132,5.487,7.9263,2.8482,3.7203,4.5184,1
26.027,31.576,33.786,25.128,36.301,28.654,33.05,33.414,4
35.225,33.474,32.115,28.881,28.775,31.2,27.66,40.795,4
-14.106,-11.092,-17.194,-10.535,-14.409,-12.004,-10.463,-12.57,5
-7.1615,-6.4377,-5.5998,-7.1973,-9.9061,-4.3987,-8.6003,-7.3777,5
2.9018,9.3123,8.5413,11.243,2.9652,4.0968,11.755,7.6398,1
13.263,15.772,15.647,10.7,10.621,9.7008,8.2629,12.15,6
28.951,32.364,32.112,33.895,32.92,32.58,29.116,34.035,4
-22.644,-20.998,-31.704,-19.748,-27.235,-25.577,-27.68,-21.027,7
-6.9005,-7.8808,-6.5048,-8.6215,-3.3008,-6.2442,-5.9688,-5.8113,3
22.588,19.399,20.478,19.677,17.159,22.297,19.531,19.288,2
-5.3884,-6.8704,-5.5335,-4.8279,-7.1141,-6.1811,-5.734,-5.6791,3
-9.8447,-8.5859,-8.0785,-4.6402,-6.7358,-8.9463,-8.6705,-1.715,3
8.2928,4.9225,9.8966,4.9832,3.7308,11.885,5.4154,9.9848,1
-7.7242,-5.1479,-8.9435,-8.4631,-4.0016,-6.1057,-6.1695,-3.8438,3
-24.567,-23.18,-18.93,-15.258,-30.13,-28.533,-19.103,-22.411,7
-3.8168,-2.3486,-5.1554,-3.5894,-1.0086,-2.399,-4.0383,-3.7887,3
-7.79,-8.4207,-6.8198,-9.1848,-6.9806,-8.3403,-5.8238,-6.7542,3
15.485,19.232,16.486,16.168,18.466,18.549,15.131,17.639,2
-6.8495,-5.0695,-11.117,-8.3247,-5.5368,-8.7548,-10.262,-6.5459,3
-0.52388,9.7463,6.9646,6.4792,3.7207,5.3355,9.9561,10.276,1
-13.461,-8.8126,-8.9074,-9.119,-8.9777,-11.528,-9.1736,-9.1834,5
36.361,32.294,41.549,41.717,36.623,40.226,43.457,39.883,4
-7.8199,-7.6895,-6.6106,-9.2994,-6.3733,-8.2559,-3.4,-8.6467,3
27.932,31.765,37.38,32.047,33.085,34.605,30.689,37.714,4
31.686,32.941,38.67,30.674,43.712,31.212,38.728,42.846,4
-7.1461,-5.4773,-4.7623,-5.9543,-5.8082,-5.6898,-5.1035,-5.4222,3
15.772,8.3259,14.046,11.94,7.6517,12.208,7.3714,6.9253,6
23.497,20.124,17.748,17.055,30.932,9.4272,20.306,21.267,2
-15.607,-9.8301,-20.909,-21.341,-25.491,-14.114,-21.051,-21.006,7
34.253,31.383,36.845,39.379,34.021,43.59,42.673,37.801,4
4.1098,1.1917,8.0455,8.0399,5.2648,5.4724,6.5634,5.9751,1
12.508,19.203,21.304,22.522,25.058,23.466,23.548,19.281,2
11.075,9.3036,10.25,10.715,11.544,10.092,10.556,8.6051,6
-19.911,-26.017,-19.579,-21.12,-22.423,-21.975,-23.138,-23.352,7
-10.307,-10.876,-9.7274,-11.526,-8.1799,-6.2374,-8.9093,-10.578,5
21.352,9.9591,15.563,20.812,16.673,18.082,15.722,15.585,2
45.312,39.928,30.216,29.151,31.301,38.239,31.079,39.538,4
19.083,16.189,20.446,20.103,21.136,20.374,20.781,20.13,2
19.065,15.052,16.173,20.449,10.429,17.788,24.766,16.961,2
13.869,17.313,17.421,17.932,17.176,16.59,17.567,15.172,2
-11.79,-6.3874,-8.3909,-7.0465,-7.1394,-10.4,-4.3661,-8.629,5
3.0885,5.5816,3.6152,9.2504,5.5338,4.026,3.2047,2.8334,1
-18.584,-20.046,-21.471,-22.682,-20.612,-21.495,-18.218,-19.971,7
-12.038,-9.6969,-7.9051,-7.4774,-9.3354,-7.5345,-13.216,-6.8901,5
9.6043,7.8258,4.5853,6.3775,9.3006,8.5029,8.8306,4.2733,1
7.3519,8.7977,5.2318,6.0093,5.7865,6.7172,7.3906,10.065,1
-6.1873,-11.37,-11.482,-12.319,-10.781,-9.0163,-12.598,-5.3306,5
-23.839,-18.792,-19.658,-27.526,-24.612,-17.869,-22.223,-29.17,7
-7.9664,-4.2623,-1.3262,-2.9496,-5.1975,-4.3596,-6.5724,-2.9203,3
18.583,17.612,20.417,21.802,22.328,18.858,19.977,18.365,2
8.2474,4.5605,7.5647,6.841,8.8193,4.9193,10.33,9.4145,1
-10.995,-15.041,-3.4357,-6.788,-7.8641,-7.2396,-11.609,-9.3472,5
9.2151,14.052,8.2123,12.775,12.541,8.8894,11.973,10.25,6
18.962,11.765,18.791,14.731,19.489,16.698,20.542,20.671,2
18.323,17.436,20.248,18.797,19.589,19.206,17.395,18.157,2
-6.2966,-6.3978,-4.7179,-5.9973,-5.1481,-7.065,-4.8341,-5.1987,3
-9.8973,-5.9024,-5.4512,-4.3389,-7.3281,-7.0914,-6.5163,-9.016,3
-9.3475,-10.614,-13.764,-8.9799,-15.211,-11.123,-10.344,-14.177,5
37.231,40.236,41.499,39.177,37.541,36.571,30.507,26.986,4
-19.87,-19.557,-26.38,-19.451,-23.892,-20.651,-22.195,-22.871,7
19.312,18.725,22.679,20.266,20.281,20.635,19.132,19.477,2
8.9412,11.999,11.428,11.726,12.164,9.547,9.2548,8.581,6
37.716,42.961,36.79,30.955,32.125,31.499,34.723,40.183,4
17.684,21.638,16.757,16.799,17.243,16.196,20.299,20.212,2
22.035,24.729,16.778,18.542,17.873,17.881,19.768,20.354,2
-11.68,-15.881,-8.677,-13.395,-6.7633,-8.7911,-12.044,-13.782,5
17.221,19.404,17.417,20.038,16.725,18.942,20.554,19.18,2
-11.391,-10.254,-15.81,-10.739,-14.462,-13.321,-9.1545,-10.333,5
13.526,11.78,16.823,13.846,12.555,17,18.528,15.432,2
18.329,15.386,13.394,12.42,15.799,17.976,16.106,18.004,2
-2.3811,-7.7623,-8.0713,-11.845,-11.98,-7.7216,-10.743,-9.6689,5
12.211,20.719,24.054,14.22,24.048,18.866,19.827,19.833,2
2.6605,6.2095,8.268,7.4323,8.6995,6.8524,5.1973,9.801,1
-24.771,-23.004,-31.567,-24.258,-15.915,-13.082,-19.667,-32.314,7
-18.054,-20.322,-18.604,-18.698,-23.942,-16.994,-21.346,-17.555,7
11.267,8.8918,3.4565,6.0347,6.2504,7.5789,3.2079,6.458,1
11.771,14.621,13.21,11.006,13.015,14.268,7.3058,14.708,6
8.5922,2.3868,3.8777,5.5091,5.5612,8.6105,6.8942,6.0381,1
-5.5517,-3.2582,-9.2045,-8.3135,-5.4862,-8.0764,-8.1057,-5.6276,3
-7.7109,-7.516,-9.9522,-9.6871,-9.2968,-9.5802,-10.647,-10.025,5
21.731,21.496,19.977,23.209,19.377,26.419,26.15,19.973,2
27.146,29.719,30.019,39.616,32.097,34.403,34.147,44.758,4
-0.76752,-4.4967,-5.8255,-6.5724,-3.3255,-4.7734,-9.0156,-5.0584,3
17.278,21.029,19.34,18.457,16.205,20.75,21.67,22.406,2
15.837,16.701,22.696,23.617,20.034,23.177,18.908,18.723,2
-10.474,-8.2995,-11.564,-4.4785,-6.7274,-9.3384,-8.4912,-8.8451,5
10.271,4.7711,4.0733,4.2106,5.1977,4.7959,9.9665,3.7604,1
29.751,35.951,24.791,36.71,21.869,25.645,33.426,31.923,4
6.329,5.4839,4.3696,5.392,6.5336,5.0909,6.3048,6.1847,1
11.086,10.251,7.7885,10.454,10.444,10.083,9.3211,9.3495,6
-7.3889,-2.4366,-7.417,-11.302,-4.7158,-12.607,-4.5314,-11.079,5
-1.4806,-3.7149,-4.9357,-3.2126,-2.8877,-4.685,-2.241,-5.2229,3
8.1366,6.4211,4.1052,4.4202,6.8208,4.8592,4.0004,7.2688,1
38.199,33.659,39.867,36.995,46.429,38.695,29.405,31.512,4
-7.7436,-8.838,-6.21,-8.3921,-7.5412,-5.3202,-8.9221,-8.9132,3
32.862,33.255,36.052,27.986,26.416,28.339,30.567,27.152,4
-22.377,-24.628,-30.786,-16.44,-20.397,-15.992,-11.698,-12.818,7
20.1,20.667,18.678,20.412,18.352,22.322,22.582,23.366,2
-5.3704,-8.0265,-7.9295,-6.595,-8.5608,-9.1427,-6.68,-5.2247,5
13.253,13.818,6.5764,10.446,16.579,9.6696,13.701,11.839,6
-6.2445,-7.8242,-7.6023,-6.7863,-3.1356,-3.5102,-9.7214,-5.2178,3
13.556,14.575,5.3643,8.1012,13.069,12.507,16.659,12.393,6
15.169,15.209,9.0899,10.548,9.9763,9.5735,12.103,11.187,6
15.983,15.017,17.471,23.875,19.321,17.571,19.409,24.966,2
17.856,19.856,19.255,18.578,20.009,21.911,16.798,19.434,2
6.685,4.2933,4.2522,12.06,3.1014,6.536,5.523,8.9838,1
33.196,24.55,37.02,32.535,33.658,31.638,29.321,34.633,4
14.45,9.4913,12.528,8.9383,19.887,13.754,17.196,11.465,6
22.428,14.666,13.888,14.217,17.459,19.614,10.741,16.418,2
-10.299,-11.664,-12.583,-8.7256,-12.46,-6.3971,-6.7475,-7.6575,5
18.422,18.003,11.446,18.337,17.306,17.775,16.159,21.367,2
7.2627,4.6002,8.8921,7.7144,6.3461,6.267,8.4361,6.2686,1
34.627,41.572,30.503,36.9,38.126,35.081,42.329,39.431,4
5.9186,5.6008,7.3171,4.5026,5.4445,4.8797,5.5445,5.4042,1
-5.8022,-4.5069,-5.4905,-6.7692,-6.0807,-5.7796,-6.1643,-6.0454,3
3.5715,3.9137,5.9038,7.2691,8.733,7.6969,10.24,4.9641,1
9.4572,10.536,11.972,12.067,11.937,14.277,15.696,14.018,6
15.921,5.0655,16.988,10.227,10.554,12.213,12.647,13.654,6
37.963,38.443,34.319,43.026,40.77,45.32,41.774,36.33,4
25.782,20.284,28.788,21.194,21.03,15.349,23.345,21.884,2
3.93,8.9367,5.7315,4.7125,6.2998,4.2906,4.6012,4.4583,1
14.195,10.802,11.758,7.813,8.2718,14.301,7.4372,14.007,6
-6.383,-7.2827,0.26393,-2.4156,-9.5069,-0.032388,-4.6649,0.82182,3
-19.9,-22.893,-23.902,-27.018,-28.777,-21.075,-26.361,-18.839,7
17.738,18.228,16.277,18.409,18.12,20.819,18.149,20.865,2
-6.5748,-13.294,-10.779,-8.2589,-11.09,-11.975,-9.1915,-11.454,5
-11.229,-12.487,-6.4637,-15.601,-11.955,-12.853,-13.688,-10.205,5
-9.2143,-13.033,-14.919,-8.4433,-11.732,-14.478,-14.018,-13.919,5
-0.62281,-2.5104,-1.7035,-5.4931,-3.2496,-0.81786,-4.5838,-3.964,3
-8.0438,-13.746,-10.843,-10.898,-11.75,-9.573,-11.151,-10.441,5
-2.5557,0.97764,-0.50261,-4.0314,-3.2056,-2.3084,-0.29836,-4.2095,3
-3.0864,-2.6029,-3.1579,-2.3898,-8.3674,-11.473,-0.63883,-3.9404,3
13.158,13.287,9.0668,14.506,13.622,13.504,15.68,14.121,6
16.649,21.18,21.567,15.271,12.881,13.06,19.097,19.792,2
3.7763,5.7361,7.1755,7.8318,9.1978,8.9612,5.1686,11.562,1
16.022,13.366,18.666,13.823,10.429,14.427,8.829,12.465,6
20.135,19.12,12.88,9.3447,11.858,26.216,23.077,11.578,2
-4.3893,-8.1158,-10.546,-9.2398,-8.1343,-3.7444,-13.985,-9.2743,5
-8.7995,-11.105,-10.354,-10.918,-6.5095,-17.644,-12.279,-7.038,5
18.545,19.461,20.452,21.726,22.03,19.049,20.052,22.607,2
13.076,24.696,20.747,19.216,22.786,19.304,21.456,19.166,2
-6.0299,-4.6234,-6.6125,-7.1977,-4.7186,-6.4638,-5.1722,-5.9872,3
22.618,17.07,14.864,21.782,20.943,15.351,14.032,22.77,2
34.315,23.323,31.078,28.437,22.344,31.642,31.481,30.737,4
15.704,17.527,16.097,19.684,12.099,20.996,14.035,19.999,2
5.3335,6.9541,5.1074,1.6347,5.4959,7.7505,3.3346,9.1387,1
-17.829,-24.442,-20.659,-12.14,-22.843,-21.844,-17.15,-17.735,7
35.596,25.468,26.58,41.835,27.644,37.317,32.525,26.624,4
47.473,30.948,37.382,29.262,22.558,37.505,37.755,40.578,4
9.7622,10.93,12.325,11.741,6.0785,13.167,10.321,7.9478,6
14.748,11.292,17.134,17.826,22.851,17.708,15.2,19.702,2
6.3612,18.17,15.485,16.561,13.453,17.809,12.426,9.524,6
37.43,41.872,33.294,44.492,34.905,31.845,42.172,31.836,4
-7.8982,-8.7506,-8.3291,-5.7774,-6.5968,-6.2988,-9.446,-6.223,3
-6.8536,-11.979,-6.9906,-6.4858,-6.0766,-8.086,-10.026,-6.0023,3
-22.288,-25.963,-16.235,-16.946,-15.883,-24.6,-22.713,-28.399,7
-4.2441,1.0563,-2.5448,1.0395,2.9494,-6.2468,-3.9938,-2.2136,3
-20.705,-25.171,-24.712,-17.255,-25.622,-15.081,-18.885,-25.606,7
7.8907,6.6022,5.3909,5.6394,7.0487,8.8706,7.6229,2.9252,1
-6.9049,-11.471,-2.8633,-6.3431,-6.5803,-11.352,-9.2784,-2.764,5
12.689,17.38,12.611,12.918,12.739,11.161,16.4,10.609,6
22.117,33.109,23.247,38.735,22.603,24.174,26.303,31.344,4
24.266,20.948,19.752,22.375,15.886,10.624,14.525,19.097,2
-9.1181,-8.6588,-12.835,-10.563,-10.116,-11.556,-12.968,-13.026,5
12.003,12.712,14.318,15.861,21.638,12.035,8.7171,8.2914,6
-11.215,-14.708,-11.512,-7.9869,-10.948,-12.014,-7.03,-12.471,5
-6.6098,-8.189,-9.1016,-11.236,-10.832,-8.0222,-5.4801,-9.8542,5
10.539,10.337,10.483,9.555,9.1603,11.533,11.079,10.367,6
-22.944,-19.586,-15.665,-20.076,-28.761,-21.227,-16.855,-22.009,7
-8.6439,-9.5721,-9.9666,-11.138,-9.8085,-6.9186,-5.2637,-9.9844,5
5.9719,5.587,4.8741,6.0593,5.6274,6.4115,8.2021,2.5025,1
41.736,35.731,39.903,35.326,29.948,40.534,36.074,49.384,4
7.6092,7.0879,3.9482,7.7559,2.155,5.0207,8.0168,7.457,1
36.823,32.386,43.994,36.454,31.264,37.543,33.738,40.056,4
17.587,10.381,12.125,4.9854,13.578,15.934,10.831,15.051,6
21.006,14.19,19.384,12.155,11.299,18.742,16.75,14.016,2
16.594,18.125,12.866,15.605,7.2546,11.699,12.132,10.007,6
5.9895,7.788,6.7891,10.863,3.078,4.1706,4.2522,3.1281,1
5.5968,6.1419,8.3543,7.9513,5.0362,5.8256,6.2108,5.1995,1
-18.704,-20.098,-21.757,-22.895,-9.0075,-21.127,-21.56,-17.848,7
20.574,23.23,21.53,19.932,21.016,18.238,17.554,19.904,2
11.163,11.13,15.049,16.34,14.69,13.928,17.866,10.447,6
8.7832,23.07,17.483,16.636,20.226,19.162,22.376,14.01,2
